2020-12-21,2020中国金融科技年会，绿盟科技获表彰并参与高峰对话,http://mp.weixin.qq.com/s?__biz=MjM5ODYyMTM4MA==&mid=2650409040&idx=2&sn=2faf8df0b73bdc8679438e9e34e303c9&chksm=bec951fb89bed8ed612a96bb8a293ea1e4f2e43b7cb9045d696bfbbaa22d55d85157d914db5f&scene=27#wechat_redirect,深入探讨金融信息技术应用创新的纵深演进,绿盟君,否,2,345,1,2
2020-12-21,论文入选CCNIS2020，基于知识图谱的威胁识别详解,http://mp.weixin.qq.com/s?__biz=MjM5ODYyMTM4MA==&mid=2650409040&idx=3&sn=6581c0edba24993ac4e99863020de4d4&chksm=bec951fb89bed8ed7b6041688e48aaaa21b9939d1a8bb98a3a01e79ef64819452ffb5bd4ab52&scene=27#wechat_redirect,探微AISecOps,绿盟君,否,3,338,1,2
2020-12-21,2020年全国工控安全深度行（河南站）｜绿盟科技亮相工业信息安全高峰论坛,http://mp.weixin.qq.com/s?__biz=MjM5ODYyMTM4MA==&mid=2650409040&idx=4&sn=e34a35f47a9bd53d42494d1324b644fe&chksm=bec951fb89bed8edbd6b2cf003d4cd6e2f8a021974321d01d8672170eac6de226848611b1070&scene=27#wechat_redirect,应对工业安全风险，应打出安全与业务结合的“组合拳”,绿盟君,否,4,257,0,2
2020-12-21,绿盟科技出席2020中国网络安全等级保护和关键信息基础设施保护大会,http://mp.weixin.qq.com/s?__biz=MjM5ODYyMTM4MA==&mid=2650409040&idx=1&sn=d8954c5d93c82b3b98be803f51992b59&chksm=bec951fb89bed8ed27b83116cbe8dfcce3c1cdf11eedcbbf9a3062a55f6814647e593206dc15&scene=27#wechat_redirect,绿盟科技助力关键信息基础设施安全防护升级,绿盟君,否,1,1099,5,9
2020-12-18,聚焦安全运营智能化：绿盟科技首份《AISecOps智能安全运营技术白皮书》发布,http://mp.weixin.qq.com/s?__biz=MjM5ODYyMTM4MA==&mid=2650408976&idx=2&sn=03444cecb923ee1084df8bbf3b93098d&chksm=bec951bb89bed8adce49eb61656c186ff66059ec518c622d19192e343dd05b1f29150c03c72b&scene=27#wechat_redirect,全面介绍与总结AISecOps技术的关键概念、架构、成熟度等,绿盟君,否,2,1090,5,5
2020-12-18,绿盟科技零信任解决方案荣获2020年度最佳创新解决方案奖,http://mp.weixin.qq.com/s?__biz=MjM5ODYyMTM4MA==&mid=2650408976&idx=3&sn=249d68568286830ca24e669628af62a6&chksm=bec951bb89bed8ad4356e7357c686de447bed8b7d2bfa5cbb332d3c51a4885b0c0aca442fdaf&scene=27#wechat_redirect,全面感知、最小授信、持续评估、动态决策四大核心能力是制胜关键,绿盟君,否,3,640,3,3
2020-12-18,绿盟科技获评2021-2023年度“国家网络与信息安全信息通报机制”技术支持单位,http://mp.weixin.qq.com/s?__biz=MjM5ODYyMTM4MA==&mid=2650408976&idx=1&sn=30f5edb02d68a56c50ea76bc05fb2e35&chksm=bec951bb89bed8adda612d900bb85753ef7f07736fc75d4d2ab4708f042f207747df76717fc4&scene=27#wechat_redirect,为构筑国家网络安全防护体系贡献力量,绿盟君,否,1,823,6,13
2020-12-17,巅峰竞技智汇羊城｜绿盟科技与您相约广州,http://mp.weixin.qq.com/s?__biz=MjM5ODYyMTM4MA==&mid=2650408944&idx=2&sn=e5a110d60f1ec961111508fe296610e5&chksm=bec95e5b89bed74d1039302c0fbdd23675f240bf2806142ec218f1f5dee2e25c514d4d9d71bd&scene=27#wechat_redirect,2天后，广州见,绿盟君,否,2,611,0,0
2020-12-17,2020云天大会｜绿盟科技分享5G+工业互联网安全建设经验,http://mp.weixin.qq.com/s?__biz=MjM5ODYyMTM4MA==&mid=2650408944&idx=3&sn=7735329bfeef6b4b183745da0f9cca7f&chksm=bec95e5b89bed74d94926db1b0e9e9c6b6b3cd49edee877021369b4181cad55dc04aa0cc9d68&scene=27#wechat_redirect,数字时代·数据安全,绿盟君,否,3,235,0,0
2020-12-17,预热｜绿盟抗D防护开启智能新时代,http://mp.weixin.qq.com/s?__biz=MjM5ODYyMTM4MA==&mid=2650408944&idx=1&sn=c70e49764311ecfbca134a49656385c8&chksm=bec95e5b89bed74dc58edc055e0cfb008f81c92364336054575703a14e8269cc85464b830164&scene=27#wechat_redirect,2021年1月正式发布，敬请期待,绿盟君,否,1,964,4,10
2020-12-16,SolarWinds供应链攻击事件分析,http://mp.weixin.qq.com/s?__biz=MjM5ODYyMTM4MA==&mid=2650408915&idx=2&sn=114723aaf5d74764acdb7b7c5feb140a&chksm=bec95e7889bed76e0e05f2c97c18f3a740ed49df18ec0b5818de34bf693f19b0472d0b827240&scene=27#wechat_redirect,SolarWinds供应链攻击事件详解,绿盟君,否,2,1144,2,7
2020-12-16,经验分享，网络安全漏洞分析者之路,http://mp.weixin.qq.com/s?__biz=MjM5ODYyMTM4MA==&mid=2650408915&idx=3&sn=7e3a960895e3c11b6984fc4b19924fe6&chksm=bec95e7889bed76eccbc77e27e865abf81e0d925b4245f1da4c467d7926243bbe478549151a2&scene=27#wechat_redirect,分享绿盟科技对于网络安全漏洞的经验与技术,运鹏,否,3,375,1,0
2020-12-16,新品发布，绿盟数据脱敏系统DMS助力守护数据安全,http://mp.weixin.qq.com/s?__biz=MjM5ODYyMTM4MA==&mid=2650408915&idx=1&sn=80d051d8e7d13bbaf15a35a40520f641&chksm=bec95e7889bed76e2cffab54bc012599848e4497b392911d316aeb366437a1b9b834a98b5476&scene=27#wechat_redirect,绿盟数据脱敏系统DMS新品优势简介,绿盟君,否,1,976,6,7
2020-12-15,网络安全实践案例丨“纵深防御”下的医疗机构等保体系建设,http://mp.weixin.qq.com/s?__biz=MjM5ODYyMTM4MA==&mid=2650408877&idx=2&sn=b3423bc5a7d702f9f02e8c83b23b1678&chksm=bec95e0689bed710d778a5bfeb701eba7348e6be52c277b434585883f098c5317b07f2598a72&scene=27#wechat_redirect,绿盟科技为医疗机构提供系统且全面的安全防护,绿盟君,否,2,414,0,0
2020-12-15,《中国网络安全产业分析报告（2020年）》全文发布,http://mp.weixin.qq.com/s?__biz=MjM5ODYyMTM4MA==&mid=2650408877&idx=3&sn=71be6b7d923fe6032dc551761ac0db48&chksm=bec95e0689bed71008069a9cef9af8e070cdf49957ce536b6e0b80fc13fe0bb36e39a93354f1&scene=27#wechat_redirect,文中附报告下载链接,绿盟君,否,3,249,0,0
2020-12-15,110款产品助力政府数字化转型｜绿盟科技信创类产品首次全线入围央采,http://mp.weixin.qq.com/s?__biz=MjM5ODYyMTM4MA==&mid=2650408877&idx=1&sn=31344db9ec2ae77cb128bf117715da1b&chksm=bec95e0689bed7101044004272727e30be2aa597ee90ab28d9b1fa60bef26fd2521497a8183f&scene=27#wechat_redirect,为国家网络空间安全发展和政府数字化转型提供优质的产品和服务,绿盟君,否,1,3655,15,30
2020-12-14,工业信息安全应急国际研讨会｜绿盟科技分享工业信息安全应急响应能力建设思路,http://mp.weixin.qq.com/s?__biz=MjM5ODYyMTM4MA==&mid=2650408816&idx=2&sn=f6488effd9b947aeef21b17a404af869&chksm=bec95edb89bed7cd5e212a4d9256c65f62f02bd3f120acda9a5eb1390aaacd97a3a3e3b1791e&scene=27#wechat_redirect,将工控安全防御能力前置,绿盟君,否,2,467,2,4
